product_idx,true_class,true_class_cz,true_distance,rules_class,rules_class_cz,rules_distance,ml_class,ml_class_cz,ml_distance,savings_m
24922,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
2133,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
17847,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
18196,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
7139,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
1736,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
14204,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
10463,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30446,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
11988,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
18248,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
20725,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
8392,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
2125,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
10372,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
5743,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
15900,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
8595,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
26726,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
7371,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
31642,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
31402,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6795,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
29864,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
23642,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
28576,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
23032,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
29133,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
6059,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
25148,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
25449,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20969,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
24345,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
24938,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21703,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
11986,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
2621,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
20554,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
30706,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
12305,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
25310,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
30588,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
1483,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
31657,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22073,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30153,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
24390,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
7906,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
10190,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
32315,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
9959,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
32889,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
15369,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
32544,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
27676,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
4668,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
27413,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
10425,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
24020,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
5163,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
2478,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
23929,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
15172,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
21846,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
724,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
22025,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6156,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
10533,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
5699,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
30616,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
26792,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
15465,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,special_zone,Speciální zóna,45,0
8817,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
15861,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
17897,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
20568,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
9166,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
27982,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
202,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
14380,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
7048,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5410,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
29091,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
30858,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21514,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
14877,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
7742,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
17587,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
19774,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20411,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
17188,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
7472,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
29390,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
10963,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6999,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
19245,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
6180,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
3549,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,front_zone_bin,Přední zóna,15,30
6872,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
12202,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
29591,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
6794,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
32213,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
28246,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
5441,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
1441,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
20289,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
4992,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
4086,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
29023,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
31022,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18074,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
15957,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6994,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
2712,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
13013,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21022,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
22882,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21989,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30380,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
1652,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
31938,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
609,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
12,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
13446,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
25694,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
32694,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
5470,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20943,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
2084,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
12220,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
11883,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
6287,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
25730,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
19677,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
17885,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
12371,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
16671,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
26485,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
25818,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
434,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
30405,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22608,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
20875,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
7102,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
7438,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
10497,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6430,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6852,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
3340,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
22218,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
28648,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
8877,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
12407,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
4059,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
30090,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
24166,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6215,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
7528,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
11080,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22977,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21577,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
29711,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
28889,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
21516,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
22053,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
22165,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
14060,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
7433,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20407,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
17852,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21372,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
11408,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
349,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
17867,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
7140,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
4838,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
1245,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
17602,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
8713,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
14764,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
3679,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
14530,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
19804,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
8356,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21162,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
16577,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
13537,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
6428,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
24490,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
26258,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
22209,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6741,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
6517,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
1047,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
22490,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
18486,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
